"","ActivityLabel","SubjectId","ActivityName","Feature","mean"
"5870",3,29,"WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.9417361925
"5871",3,29,"WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.91390306375
"5872",3,29,"WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.869300904791667
"5873",3,29,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",0.103705165666667
"5874",3,29,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",0.1344811501875
"5875",3,30,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-X",-0.106966957087097
"5876",3,30,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Y",-0.0216637054241935
"5877",3,30,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.25806736666129
"5878",3,30,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.0405257091567742
"5879",3,30,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.0934682613774194
"5880",3,30,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Z",-0.257393372287097
"5881",3,30,"WALKING_DOWNSTAIRS","fBodyAccJerk-mean()-X",-0.234923146633871
"5882",3,30,"WALKING_DOWNSTAIRS","fBodyAccJerk-mean()-Y",-0.224992780432258
"5883",3,30,"WALKING_DOWNSTAIRS","fBodyAccJerk-mean()-Z",-0.399688694032258
"5884",3,30,"WALKING_DOWNSTAIRS","fBodyAccJerk-std()-X",-0.289802729403226
"5885",3,30,"WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Y",-0.217432019258065
"5886",3,30,"WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Z",-0.535515048387097
"5887",3,30,"WALKING_DOWNSTAIRS","fBodyAccMag-mean()",0.00410151034354839
"5888",3,30,"WALKING_DOWNSTAIRS","fBodyAccMag-std()",-0.178535173268548
"5889",3,30,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-mean()",-0.125961400367742
"5890",3,30,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag-std()",-0.133124304612577
"5891",3,30,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.617578814032258
"5892",3,30,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-std()",-0.645503942419355
"5893",3,30,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.356772347348871
"5894",3,30,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.252361882572581
"5895",3,30,"WALKING_DOWNSTAIRS","fBodyGyro-mean()-X",-0.263061628069355
"5896",3,30,"WALKING_DOWNSTAIRS","fBodyGyro-mean()-Y",-0.348065119677419
"5897",3,30,"WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.263720763854839
"5898",3,30,"WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.278386596338226
"5899",3,30,"WALKING_DOWNSTAIRS","fBodyGyro-std()-Y",-0.255732054951613
"5900",3,30,"WALKING_DOWNSTAIRS","fBodyGyro-std()-Z",-0.371541476129032
"5901",3,30,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-X",0.283190646967742
"5902",3,30,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Y",-0.0174383900204839
"5903",3,30,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.0999781422322581
"5904",3,30,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.0577703163548387
"5905",3,30,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.0272628077709677
"5906",3,30,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.217275690290323
"5907",3,30,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-X",0.0883933037048387
"5908",3,30,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.00756110754193549
"5909",3,30,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Z",-0.0118301423032258
"5910",3,30,"WALKING_DOWNSTAIRS","tBodyAccJerk-std()-X",-0.226643901120968
"5911",3,30,"WALKING_DOWNSTAIRS","tBodyAccJerk-std()-Y",-0.194656096556452
"5912",3,30,"WALKING_DOWNSTAIRS","tBodyAccJerk-std()-Z",-0.467070153387097
"5913",3,30,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-mean()",-0.293738801622581
"5914",3,30,"WALKING_DOWNSTAIRS","tBodyAccJerkMag-std()",-0.125283184512903
"5915",3,30,"WALKING_DOWNSTAIRS","tBodyAccMag-mean()",-0.0373901122469355
"5916",3,30,"WALKING_DOWNSTAIRS","tBodyAccMag-std()",-0.0135771208822581
"5917",3,30,"WALKING_DOWNSTAIRS","tBodyGyro-mean()-X",-0.0745591301759677
"5918",3,30,"WALKING_DOWNSTAIRS","tBodyGyro-mean()-Y",-0.0693112411951613
"5919",3,30,"WALKING_DOWNSTAIRS","tBodyGyro-mean()-Z",0.0895767797064516
"5920",3,30,"WALKING_DOWNSTAIRS","tBodyGyro-std()-X",-0.265923160895161
"5921",3,30,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.285392416354839
"5922",3,30,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.29537036283871
"5923",3,30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.0615954583870968
"5924",3,30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0496807640258064
"5925",3,30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0543595229322581
"5926",3,30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.542764507096774
"5927",3,30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Y",-0.613796303064516
"5928",3,30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-Z",-0.498882854032258
"5929",3,30,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-mean()",-0.574337006451613
"5930",3,30,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.617662073548387
"5931",3,30,"WALKING_DOWNSTAIRS","tBodyGyroMag-mean()",-0.095537320533871
"5932",3,30,"WALKING_DOWNSTAIRS","tBodyGyroMag-std()",-0.208267542032258
"5933",3,30,"WALKING_DOWNSTAIRS","tGravityAcc-mean()-X",0.958000491451613
"5934",3,30,"WALKING_DOWNSTAIRS","tGravityAcc-mean()-Y",-0.126710371903226
"5935",3,30,"WALKING_DOWNSTAIRS","tGravityAcc-mean()-Z",0.0288081674653226
"5936",3,30,"WALKING_DOWNSTAIRS","tGravityAcc-std()-X",-0.958890388709677
"5937",3,30,"WALKING_DOWNSTAIRS","tGravityAcc-std()-Y",-0.918678752419355
"5938",3,30,"WALKING_DOWNSTAIRS","tGravityAcc-std()-Z",-0.87766706
"5939",3,30,"WALKING_DOWNSTAIRS","tGravityAccMag-mean()",-0.0373901122469355
"5940",3,30,"WALKING_DOWNSTAIRS","tGravityAccMag-std()",-0.0135771208822581
"5941",4,1,"SITTING","fBodyAcc-mean()-X",-0.979641238723404
"5942",4,1,"SITTING","fBodyAcc-mean()-Y",-0.944084550425532
"5943",4,1,"SITTING","fBodyAcc-mean()-Z",-0.959184889148936
"5944",4,1,"SITTING","fBodyAcc-std()-X",-0.976412313191489
"5945",4,1,"SITTING","fBodyAcc-std()-Y",-0.917275006382979
"5946",4,1,"SITTING","fBodyAcc-std()-Z",-0.934469558085106
"5947",4,1,"SITTING","fBodyAccJerk-mean()-X",-0.986597022553191
"5948",4,1,"SITTING","fBodyAccJerk-mean()-Y",-0.981579467021277
"5949",4,1,"SITTING","fBodyAccJerk-mean()-Z",-0.986053092340425
"5950",4,1,"SITTING","fBodyAccJerk-std()-X",-0.987492994468085
"5951",4,1,"SITTING","fBodyAccJerk-std()-Y",-0.982513909574468
"5952",4,1,"SITTING","fBodyAccJerk-std()-Z",-0.988339184893617
"5953",4,1,"SITTING","fBodyAccMag-mean()",-0.947782922553192
"5954",4,1,"SITTING","fBodyAccMag-std()",-0.928444801702128
"5955",4,1,"SITTING","fBodyBodyAccJerkMag-mean()",-0.985262126808511
"5956",4,1,"SITTING","fBodyBodyAccJerkMag-std()",-0.981606177446808
"5957",4,1,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.989797547234043
"5958",4,1,"SITTING","fBodyBodyGyroJerkMag-std()",-0.987049617234043
"5959",4,1,"SITTING","fBodyBodyGyroMag-mean()",-0.958435589361702
"5960",4,1,"SITTING","fBodyBodyGyroMag-std()",-0.932198374893617
"5961",4,1,"SITTING","fBodyGyro-mean()-X",-0.976161464042553
"5962",4,1,"SITTING","fBodyGyro-mean()-Y",-0.975838585319149
"5963",4,1,"SITTING","fBodyGyro-mean()-Z",-0.951315544468085
"5964",4,1,"SITTING","fBodyGyro-std()-X",-0.977904227021277
"5965",4,1,"SITTING","fBodyGyro-std()-Y",-0.962345042553192
"5966",4,1,"SITTING","fBodyGyro-std()-Z",-0.94391784106383
"5967",4,1,"SITTING","tBodyAcc-mean()-X",0.261237565425532
"5968",4,1,"SITTING","tBodyAcc-mean()-Y",-0.00130828765170213
"5969",4,1,"SITTING","tBodyAcc-mean()-Z",-0.104544182255319
"5970",4,1,"SITTING","tBodyAcc-std()-X",-0.977229008297872
"5971",4,1,"SITTING","tBodyAcc-std()-Y",-0.922618641914894
"5972",4,1,"SITTING","tBodyAcc-std()-Z",-0.93958629106383
"5973",4,1,"SITTING","tBodyAccJerk-mean()-X",0.0774825199574468
"5974",4,1,"SITTING","tBodyAccJerk-mean()-Y",-0.000619102785106384
"5975",4,1,"SITTING","tBodyAccJerk-mean()-Z",-0.00336779235021277
"5976",4,1,"SITTING","tBodyAccJerk-std()-X",-0.986430711276596
"5977",4,1,"SITTING","tBodyAccJerk-std()-Y",-0.981371965319149
"5978",4,1,"SITTING","tBodyAccJerk-std()-Z",-0.987910804468085
"5979",4,1,"SITTING","tBodyAccJerkMag-mean()",-0.987364195531915
"5980",4,1,"SITTING","tBodyAccJerkMag-std()",-0.984120024042553
"5981",4,1,"SITTING","tBodyAccMag-mean()",-0.948536786170213
"5982",4,1,"SITTING","tBodyAccMag-std()",-0.927078418723404
"5983",4,1,"SITTING","tBodyGyro-mean()-X",-0.045350056512766
"5984",4,1,"SITTING","tBodyGyro-mean()-Y",-0.0919241549361702
"5985",4,1,"SITTING","tBodyGyro-mean()-Z",0.0629313811914894
"5986",4,1,"SITTING","tBodyGyro-std()-X",-0.977211283191489
"5987",4,1,"SITTING","tBodyGyro-std()-Y",-0.966473895319149
"5988",4,1,"SITTING","tBodyGyro-std()-Z",-0.941425920851064
"5989",4,1,"SITTING","tBodyGyroJerk-mean()-X",-0.0936793807234043
"5990",4,1,"SITTING","tBodyGyroJerk-mean()-Y",-0.0402118124255319
"5991",4,1,"SITTING","tBodyGyroJerk-mean()-Z",-0.046702627
"5992",4,1,"SITTING","tBodyGyroJerk-std()-X",-0.99173159212766
"5993",4,1,"SITTING","tBodyGyroJerk-std()-Y",-0.989518068510638
"5994",4,1,"SITTING","tBodyGyroJerk-std()-Z",-0.987935806382979
"5995",4,1,"SITTING","tBodyGyroJerkMag-mean()",-0.991976341276596
"5996",4,1,"SITTING","tBodyGyroJerkMag-std()",-0.988308728510638
"5997",4,1,"SITTING","tBodyGyroMag-mean()",-0.93089249
"5998",4,1,"SITTING","tBodyGyroMag-std()",-0.934531840425532
"5999",4,1,"SITTING","tGravityAcc-mean()-X",0.831509933404255
"6000",4,1,"SITTING","tGravityAcc-mean()-Y",0.204411592680851
"6001",4,1,"SITTING","tGravityAcc-mean()-Z",0.332043702765957
"6002",4,1,"SITTING","tGravityAcc-std()-X",-0.968457145744681
"6003",4,1,"SITTING","tGravityAcc-std()-Y",-0.935517055957447
"6004",4,1,"SITTING","tGravityAcc-std()-Z",-0.949040933191489
"6005",4,1,"SITTING","tGravityAccMag-mean()",-0.948536786170213
"6006",4,1,"SITTING","tGravityAccMag-std()",-0.927078418723404
"6007",4,2,"SITTING","fBodyAcc-mean()-X",-0.985803840652174
"6008",4,2,"SITTING","fBodyAcc-mean()-Y",-0.957343498478261
"6009",4,2,"SITTING","fBodyAcc-mean()-Z",-0.970162172608696
"6010",4,2,"SITTING","fBodyAcc-std()-X",-0.98736209
"6011",4,2,"SITTING","fBodyAcc-std()-Y",-0.950073754130435
"6012",4,2,"SITTING","fBodyAcc-std()-Z",-0.956862864130435
"6013",4,2,"SITTING","fBodyAccJerk-mean()-X",-0.987848793695652
"6014",4,2,"SITTING","fBodyAccJerk-mean()-Y",-0.977139702826087
"6015",4,2,"SITTING","fBodyAccJerk-mean()-Z",-0.985129050217391
"6016",4,2,"SITTING","fBodyAccJerk-std()-X",-0.989459107391304
"6017",4,2,"SITTING","fBodyAccJerk-std()-Y",-0.980804228478261
"6018",4,2,"SITTING","fBodyAccJerk-std()-Z",-0.988570804130435
"6019",4,2,"SITTING","fBodyAccMag-mean()",-0.96127374826087
"6020",4,2,"SITTING","fBodyAccMag-std()",-0.955575602173913
"6021",4,2,"SITTING","fBodyBodyAccJerkMag-mean()",-0.983874698913043
"6022",4,2,"SITTING","fBodyBodyAccJerkMag-std()",-0.984124185869565
"6023",4,2,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.989861950869565
"6024",4,2,"SITTING","fBodyBodyGyroJerkMag-std()",-0.989632908913043
"6025",4,2,"SITTING","fBodyBodyGyroMag-mean()",-0.971840596086956
"6026",4,2,"SITTING","fBodyBodyGyroMag-std()",-0.961385745217391
"6027",4,2,"SITTING","fBodyGyro-mean()-X",-0.982621389565217
"6028",4,2,"SITTING","fBodyGyro-mean()-Y",-0.982100923695652
"6029",4,2,"SITTING","fBodyGyro-mean()-Z",-0.959814822391304
"6030",4,2,"SITTING","fBodyGyro-std()-X",-0.986808501521739
"6031",4,2,"SITTING","fBodyGyro-std()-Y",-0.977356188695652
"6032",4,2,"SITTING","fBodyGyro-std()-Z",-0.963522659782609
"6033",4,2,"SITTING","tBodyAcc-mean()-X",0.27708735173913
"6034",4,2,"SITTING","tBodyAcc-mean()-Y",-0.0156879937282609
"6035",4,2,"SITTING","tBodyAcc-mean()-Z",-0.109218272456522
"6036",4,2,"SITTING","tBodyAcc-std()-X",-0.986822279565217
"6037",4,2,"SITTING","tBodyAcc-std()-Y",-0.950704499130435
"6038",4,2,"SITTING","tBodyAcc-std()-Z",-0.95982817173913
"6039",4,2,"SITTING","tBodyAccJerk-mean()-X",0.0722564387173913
"6040",4,2,"SITTING","tBodyAccJerk-mean()-Y",0.0116954511323913
"6041",4,2,"SITTING","tBodyAccJerk-mean()-Z",0.00760546929869565
"6042",4,2,"SITTING","tBodyAccJerk-std()-X",-0.988055854130435
"6043",4,2,"SITTING","tBodyAccJerk-std()-Y",-0.977983955434783
"6044",4,2,"SITTING","tBodyAccJerk-std()-Z",-0.98751821173913
"6045",4,2,"SITTING","tBodyAccJerkMag-mean()",-0.986774713043478
"6046",4,2,"SITTING","tBodyAccJerkMag-std()",-0.984475868043478
"6047",4,2,"SITTING","tBodyAccMag-mean()",-0.967893623913043
"6048",4,2,"SITTING","tBodyAccMag-std()",-0.953081444130435
"6049",4,2,"SITTING","tBodyGyro-mean()-X",-0.0454706620434783
"6050",4,2,"SITTING","tBodyGyro-mean()-Y",-0.0599286797043478
"6051",4,2,"SITTING","tBodyGyro-mean()-Z",0.0412277462173913
"6052",4,2,"SITTING","tBodyGyro-std()-X",-0.985742027826087
"6053",4,2,"SITTING","tBodyGyro-std()-Y",-0.978919526956522
"6054",4,2,"SITTING","tBodyGyro-std()-Z",-0.959803708695652
"6055",4,2,"SITTING","tBodyGyroJerk-mean()-X",-0.0936328412826087
"6056",4,2,"SITTING","tBodyGyroJerk-mean()-Y",-0.0415602029130435
"6057",4,2,"SITTING","tBodyGyroJerk-mean()-Z",-0.04358509665
"6058",4,2,"SITTING","tBodyGyroJerk-std()-X",-0.989709023043478
"6059",4,2,"SITTING","tBodyGyroJerk-std()-Y",-0.990889614782609
"6060",4,2,"SITTING","tBodyGyroJerk-std()-Z",-0.985542325652174
"6061",4,2,"SITTING","tBodyGyroJerkMag-mean()",-0.991081493913043
"6062",4,2,"SITTING","tBodyGyroJerkMag-std()",-0.989594919565217
"6063",4,2,"SITTING","tBodyGyroMag-mean()",-0.946035087173913
"6064",4,2,"SITTING","tBodyGyroMag-std()",-0.961313624130435
"6065",4,2,"SITTING","tGravityAcc-mean()-X",0.940477273043478
"6066",4,2,"SITTING","tGravityAcc-mean()-Y",-0.105630024498783
"6067",4,2,"SITTING","tGravityAcc-mean()-Z",0.19872676876087
"6068",4,2,"SITTING","tGravityAcc-std()-X",-0.979988760869565
"6069",4,2,"SITTING","tGravityAcc-std()-Y",-0.956750273043478
"6070",4,2,"SITTING","tGravityAcc-std()-Z",-0.954415873043478
"6071",4,2,"SITTING","tGravityAccMag-mean()",-0.967893623913043
"6072",4,2,"SITTING","tGravityAccMag-std()",-0.953081444130435
"6073",4,3,"SITTING","fBodyAcc-mean()-X",-0.970154440961538
"6074",4,3,"SITTING","fBodyAcc-mean()-Y",-0.891907751346154
"6075",4,3,"SITTING","fBodyAcc-mean()-Z",-0.917987925384615
"6076",4,3,"SITTING","fBodyAcc-std()-X",-0.971605878461538
"6077",4,3,"SITTING","fBodyAcc-std()-Y",-0.8496556575
"6078",4,3,"SITTING","fBodyAcc-std()-Z",-0.864322464038462
"6079",4,3,"SITTING","fBodyAccJerk-mean()-X",-0.974950363461538
"6080",4,3,"SITTING","fBodyAccJerk-mean()-Y",-0.954170151346154
"6081",4,3,"SITTING","fBodyAccJerk-mean()-Z",-0.970845669423077
"6082",4,3,"SITTING","fBodyAccJerk-std()-X",-0.976283534807692
"6083",4,3,"SITTING","fBodyAccJerk-std()-Y",-0.956461756730769
"6084",4,3,"SITTING","fBodyAccJerk-std()-Z",-0.9771595725
"6085",4,3,"SITTING","fBodyAccMag-mean()",-0.904185725576923
"6086",4,3,"SITTING","fBodyAccMag-std()",-0.874626592115385
"6087",4,3,"SITTING","fBodyBodyAccJerkMag-mean()",-0.965888891730769
"6088",4,3,"SITTING","fBodyBodyAccJerkMag-std()",-0.966568852884615
"6089",4,3,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.977898105576923
"6090",4,3,"SITTING","fBodyBodyGyroJerkMag-std()",-0.976689802692308
"6091",4,3,"SITTING","fBodyBodyGyroMag-mean()",-0.946664943653846
"6092",4,3,"SITTING","fBodyBodyGyroMag-std()",-0.925449629
"6093",4,3,"SITTING","fBodyGyro-mean()-X",-0.957550637692308
"6094",4,3,"SITTING","fBodyGyro-mean()-Y",-0.95617355
"6095",4,3,"SITTING","fBodyGyro-mean()-Z",-0.934967958846154
"6096",4,3,"SITTING","fBodyGyro-std()-X",-0.968013062884615
"6097",4,3,"SITTING","fBodyGyro-std()-Y",-0.939609988461538
"6098",4,3,"SITTING","fBodyGyro-std()-Z",-0.930633150769231
"6099",4,3,"SITTING","tBodyAcc-mean()-X",0.257197599134615
"6100",4,3,"SITTING","tBodyAcc-mean()-Y",-0.00350299841730769
"6101",4,3,"SITTING","tBodyAcc-mean()-Z",-0.0983579203269231
"6102",4,3,"SITTING","tBodyAcc-std()-X",-0.971010120961538
"6103",4,3,"SITTING","tBodyAcc-std()-Y",-0.856617812115385
"6104",4,3,"SITTING","tBodyAcc-std()-Z",-0.875110175384615
"6105",4,3,"SITTING","tBodyAccJerk-mean()-X",0.0726098418653846
"6106",4,3,"SITTING","tBodyAccJerk-mean()-Y",0.00272529134230769
"6107",4,3,"SITTING","tBodyAccJerk-mean()-Z",-0.00423348373557692
"6108",4,3,"SITTING","tBodyAccJerk-std()-X",-0.974467390384615
"6109",4,3,"SITTING","tBodyAccJerk-std()-Y",-0.953631390961538
"6110",4,3,"SITTING","tBodyAccJerk-std()-Z",-0.974661565961538
"6111",4,3,"SITTING","tBodyAccJerkMag-mean()",-0.969080752884615
"6112",4,3,"SITTING","tBodyAccJerkMag-std()",-0.966550084230769
"6113",4,3,"SITTING","tBodyAccMag-mean()",-0.895383350192308
"6114",4,3,"SITTING","tBodyAccMag-std()",-0.8703017
"6115",4,3,"SITTING","tBodyGyro-mean()-X",-0.0385365204807692
"6116",4,3,"SITTING","tBodyGyro-mean()-Y",-0.07524100275
"6117",4,3,"SITTING","tBodyGyro-mean()-Z",0.0940113975530769
"6118",4,3,"SITTING","tBodyGyro-std()-X",-0.965434768461538
"6119",4,3,"SITTING","tBodyGyro-std()-Y",-0.944854571346154
"6120",4,3,"SITTING","tBodyGyro-std()-Z",-0.926413710384615
"6121",4,3,"SITTING","tBodyGyroJerk-mean()-X",-0.103605889057692
"6122",4,3,"SITTING","tBodyGyroJerk-mean()-Y",-0.0360909881807692
"6123",4,3,"SITTING","tBodyGyroJerk-mean()-Z",-0.0590079966686538
"6124",4,3,"SITTING","tBodyGyroJerk-std()-X",-0.972546905961538
"6125",4,3,"SITTING","tBodyGyroJerk-std()-Y",-0.978635908653846
"6126",4,3,"SITTING","tBodyGyroJerk-std()-Z",-0.973751670576923
"6127",4,3,"SITTING","tBodyGyroJerkMag-mean()",-0.977998051923077
"6128",4,3,"SITTING","tBodyGyroJerkMag-std()",-0.976772675961538
"6129",4,3,"SITTING","tBodyGyroMag-mean()",-0.919354372307692
"6130",4,3,"SITTING","tBodyGyroMag-std()",-0.925518103807692
"6131",4,3,"SITTING","tGravityAcc-mean()-X",0.901098984615385
"6132",4,3,"SITTING","tGravityAcc-mean()-Y",0.127303379245962
"6133",4,3,"SITTING","tGravityAcc-mean()-Z",0.139020582461538
"6134",4,3,"SITTING","tGravityAcc-std()-X",-0.957324457884615
"6135",4,3,"SITTING","tGravityAcc-std()-Y",-0.903923008269231
"6136",4,3,"SITTING","tGravityAcc-std()-Z",-0.897736318269231
"6137",4,3,"SITTING","tGravityAccMag-mean()",-0.895383350192308
"6138",4,3,"SITTING","tGravityAccMag-std()",-0.8703017
"6139",4,4,"SITTING","fBodyAcc-mean()-X",-0.9774624984
"6140",4,4,"SITTING","fBodyAcc-mean()-Y",-0.9057829318
"6141",4,4,"SITTING","fBodyAcc-mean()-Z",-0.9517837432
"6142",4,4,"SITTING","fBodyAcc-std()-X",-0.9819081892
"6143",4,4,"SITTING","fBodyAcc-std()-Y",-0.8894673494
"6144",4,4,"SITTING","fBodyAcc-std()-Z",-0.9269993168
"6145",4,4,"SITTING","fBodyAccJerk-mean()-X",-0.9768457126
"6146",4,4,"SITTING","fBodyAccJerk-mean()-Y",-0.9442983908
"6147",4,4,"SITTING","fBodyAccJerk-mean()-Z",-0.9751549056
"6148",4,4,"SITTING","fBodyAccJerk-std()-X",-0.9787769122
"6149",4,4,"SITTING","fBodyAccJerk-std()-Y",-0.949293158
"6150",4,4,"SITTING","fBodyAccJerk-std()-Z",-0.9816994482
"6151",4,4,"SITTING","fBodyAccMag-mean()",-0.929002095
"6152",4,4,"SITTING","fBodyAccMag-std()",-0.9198157096
"6153",4,4,"SITTING","fBodyBodyAccJerkMag-mean()",-0.9625007338
"6154",4,4,"SITTING","fBodyBodyAccJerkMag-std()",-0.9615845194
"6155",4,4,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.9765477634
"6156",4,4,"SITTING","fBodyBodyGyroJerkMag-std()",-0.9762617538
"6157",4,4,"SITTING","fBodyBodyGyroMag-mean()",-0.9487697524
"6158",4,4,"SITTING","fBodyBodyGyroMag-std()",-0.9288505544
"6159",4,4,"SITTING","fBodyGyro-mean()-X",-0.9605896358
"6160",4,4,"SITTING","fBodyGyro-mean()-Y",-0.9675836478
"6161",4,4,"SITTING","fBodyGyro-mean()-Z",-0.9337768922
"6162",4,4,"SITTING","fBodyGyro-std()-X",-0.973333107
"6163",4,4,"SITTING","fBodyGyro-std()-Y",-0.954120419
"6164",4,4,"SITTING","fBodyGyro-std()-Z",-0.9328683544
"6165",4,4,"SITTING","tBodyAcc-mean()-X",0.27153827992
"6166",4,4,"SITTING","tBodyAcc-mean()-Y",-0.007163065158
"6167",4,4,"SITTING","tBodyAcc-mean()-Z",-0.10587459588
"6168",4,4,"SITTING","tBodyAcc-std()-X",-0.980309931
"6169",4,4,"SITTING","tBodyAcc-std()-Y",-0.89022398108
"6170",4,4,"SITTING","tBodyAcc-std()-Z",-0.9322030066
"6171",4,4,"SITTING","tBodyAccJerk-mean()-X",0.0784500239
"6172",4,4,"SITTING","tBodyAccJerk-mean()-Y",-0.0108582171094
"6173",4,4,"SITTING","tBodyAccJerk-mean()-Z",-0.0121499951596
"6174",4,4,"SITTING","tBodyAccJerk-std()-X",-0.9767421962
"6175",4,4,"SITTING","tBodyAccJerk-std()-Y",-0.9445961056
"6176",4,4,"SITTING","tBodyAccJerk-std()-Z",-0.9790387658
"6177",4,4,"SITTING","tBodyAccJerkMag-mean()",-0.9701322836
"6178",4,4,"SITTING","tBodyAccJerkMag-std()",-0.9625491104
"6179",4,4,"SITTING","tBodyAccMag-mean()",-0.93569482
"6180",4,4,"SITTING","tBodyAccMag-std()",-0.9144078448
"6181",4,4,"SITTING","tBodyGyro-mean()-X",-0.04944351156
"6182",4,4,"SITTING","tBodyGyro-mean()-Y",-0.08943006108
"6183",4,4,"SITTING","tBodyGyro-mean()-Z",0.10115033478
"6184",4,4,"SITTING","tBodyGyro-std()-X",-0.9701317904
"6185",4,4,"SITTING","tBodyGyro-std()-Y",-0.9584681204
"6186",4,4,"SITTING","tBodyGyro-std()-Z",-0.9279722294
"6187",4,4,"SITTING","tBodyGyroJerk-mean()-X",-0.09694948424
"6188",4,4,"SITTING","tBodyGyroJerk-mean()-Y",-0.041848389996
"6189",4,4,"SITTING","tBodyGyroJerk-mean()-Z",-0.0489964351672
"6190",4,4,"SITTING","tBodyGyroJerk-std()-X",-0.9698997312
"6191",4,4,"SITTING","tBodyGyroJerk-std()-Y",-0.984441358
"6192",4,4,"SITTING","tBodyGyroJerk-std()-Z",-0.9688048316
"6193",4,4,"SITTING","tBodyGyroJerkMag-mean()",-0.9804904618
"6194",4,4,"SITTING","tBodyGyroJerkMag-std()",-0.9758066902
"6195",4,4,"SITTING","tBodyGyroMag-mean()",-0.9260633138
"6196",4,4,"SITTING","tBodyGyroMag-std()",-0.928898293
"6197",4,4,"SITTING","tGravityAcc-mean()-X",0.8693030064
"6198",4,4,"SITTING","tGravityAcc-mean()-Y",0.211622539936894
"6199",4,4,"SITTING","tGravityAcc-mean()-Z",0.11012048108
"6200",4,4,"SITTING","tGravityAcc-std()-X",-0.9814052948
"6201",4,4,"SITTING","tGravityAcc-std()-Y",-0.93272710386
"6202",4,4,"SITTING","tGravityAcc-std()-Z",-0.9509492546
"6203",4,4,"SITTING","tGravityAccMag-mean()",-0.93569482
"6204",4,4,"SITTING","tGravityAccMag-std()",-0.9144078448
"6205",4,5,"SITTING","fBodyAcc-mean()-X",-0.977450812045455
"6206",4,5,"SITTING","fBodyAcc-mean()-Y",-0.921434735681818
"6207",4,5,"SITTING","fBodyAcc-mean()-Z",-0.946064216818182
"6208",4,5,"SITTING","fBodyAcc-std()-X",-0.9825908425
"6209",4,5,"SITTING","fBodyAcc-std()-Y",-0.9022915301
"6210",4,5,"SITTING","fBodyAcc-std()-Z",-0.92184351
"6211",4,5,"SITTING","fBodyAccJerk-mean()-X",-0.976024951136364
"6212",4,5,"SITTING","fBodyAccJerk-mean()-Y",-0.954237489772727
"6213",4,5,"SITTING","fBodyAccJerk-mean()-Z",-0.969501330681818
"6214",4,5,"SITTING","fBodyAccJerk-std()-X",-0.976530547272727
"6215",4,5,"SITTING","fBodyAccJerk-std()-Y",-0.954464442045455
"6216",4,5,"SITTING","fBodyAccJerk-std()-Z",-0.97602233
"6217",4,5,"SITTING","fBodyAccMag-mean()",-0.936290604545455
